pse_id,time,reg_id
209,2013/07/07 09:55:56,828
209,2013/07/07 10:25:57,720
209,2013/07/07 10:55:57,961
209,2013/07/07 11:25:58,1003
209,2013/07/07 11:55:59,139
209,2013/07/07 14:50:00,192
209,2013/07/07 15:20:00,718
209,2013/07/07 15:50:00,752
209,2013/07/07 16:20:00,597
209,2013/07/07 16:50:00,892
209,2013/07/07 17:20:00,218
209,2013/07/07 17:50:00,313
209,2013/07/07 18:20:00,480
209,2013/07/07 18:50:00,286
209,2013/07/07 19:20:00,535
209,2013/07/07 19:50:00,682
209,2013/07/07 20:20:00,184
209,2013/07/07 20:50:00,470
209,2013/07/07 21:20:00,1017
209,2013/07/07 21:50:00,296
209,2013/10/07 07:10:03,422
209,2013/10/07 16:40:26,828
209,2013/10/07 21:00:11,489
209,2013/10/07 21:30:11,3
209,2013/10/07 22:00:11,906
209,2013/10/07 22:30:11,383
210,2013/12/16 11:00:12,102
210,2013/12/16 11:30:12,641
210,2013/12/16 12:00:12,155
210,2013/12/16 12:30:12,588
210,2013/12/16 13:00:12,452
210,2013/12/16 13:30:12,545
210,2013/12/16 14:00:12,888
210,2013/12/16 14:30:12,605
210,2013/12/16 15:00:12,158
210,2013/12/16 15:30:12,827
210,2013/12/16 16:00:12,934
210,2013/12/16 16:30:12,51
210,2013/12/16 17:00:12,729
210,2013/12/16 17:30:12,1016
210,2013/12/16 18:55:12,269
210,2013/12/16 19:25:24,102
210,2013/12/16 19:55:35,205
210,2013/12/16 20:25:47,334
210,2013/12/16 22:10:51,614
210,2013/12/16 22:40:51,628
210,2013/12/22 08:35:38,518
210,2013/12/22 09:05:38,763
210,2013/12/22 09:35:38,541
210,2013/12/22 10:05:38,122
210,2013/12/22 10:35:38,491
210,2013/12/22 11:05:38,944
210,2013/12/22 11:35:38,70
210,2013/12/22 12:05:38,240
210,2013/12/22 12:35:38,639
210,2013/12/22 13:05:38,608
210,2013/12/22 14:55:38,900
210,2013/12/22 15:25:38,814
210,2013/12/22 15:55:38,195
210,2013/12/22 16:25:38,345
210,2013/12/22 16:55:38,224
211,2013/10/13 18:25:33,546
211,2013/10/13 18:55:34,229
211,2013/10/13 19:25:36,445
211,2013/10/13 19:55:37,98
211,2013/10/13 20:25:38,174
211,2013/10/13 20:55:40,490
211,2013/10/13 21:25:41,605
211,2013/10/13 21:55:43,325
211,2013/10/13 22:25:44,953
211,2013/10/13 22:55:45,812
211,2013/10/13 23:25:47,8
211,2013/12/16 00:00:00,421
211,2013/12/16 07:05:20,649
211,2013/12/16 07:35:20,49
211,2013/12/16 08:05:20,587
211,2013/12/16 08:35:20,198
211,2013/12/16 09:05:20,19
211,2013/12/16 09:35:20,558
211,2013/12/16 10:05:20,519
211,2013/12/16 10:35:20,915
211,2013/12/16 11:05:20,298
211,2013/12/16 11:35:20,806
211,2013/12/16 12:05:20,342
211,2013/12/16 12:35:20,749
211,2013/12/16 13:05:20,742
211,2013/12/16 14:35:20,693
211,2013/12/16 15:05:20,397
211,2013/12/16 15:35:20,702
211,2013/12/16 16:05:20,657
211,2013/12/16 16:35:20,438
211,2013/12/16 17:05:20,815
211,2013/12/16 17:35:20,170
211,2013/12/16 18:05:20,711
211,2013/12/16 18:35:20,737
211,2013/12/16 19:05:20,916
212,2013/12/16 18:15:56,777
212,2013/12/16 18:45:57,735
212,2013/12/16 19:15:58,226
212,2013/12/16 19:45:59,223
212,2013/12/16 20:20:00,628
212,2013/12/16 20:50:01,319
212,2013/12/22 00:00:00,805
212,2013/12/22 00:30:38,428
212,2013/12/22 01:45:54,790
212,2013/12/22 02:15:54,1014
212,2013/12/22 02:45:55,269
212,2013/12/22 03:15:56,100
212,2013/12/22 03:45:56,918
212,2013/12/22 04:15:57,530
212,2013/12/22 04:45:58,997
212,2013/12/22 05:15:58,633
212,2013/12/22 05:45:59,1018
212,2013/12/22 06:20:00,535
212,2013/12/22 06:50:00,514
212,2013/12/22 07:20:01,92
212,2013/12/22 07:50:02,329
212,2013/12/22 08:20:02,389
212,2013/12/22 08:50:03,119
212,2013/12/22 09:20:04,750
212,2013/12/22 09:50:04,389
212,2013/12/22 10:20:05,341
212,2013/12/22 12:10:06,876
212,2013/12/22 12:40:07,693
212,2013/12/22 13:10:09,691
212,2013/12/22 13:40:11,149
212,2013/12/22 14:10:12,422
212,2013/12/22 14:40:14,574
212,2013/12/22 15:10:16,1013
212,2013/12/22 15:40:17,166
212,2013/12/22 16:10:41,213
213,2013/10/07 18:10:45,348
213,2013/10/07 18:40:45,179
213,2013/10/13 00:00:00,351
213,2013/10/13 08:55:11,406
213,2013/10/13 09:25:11,997
213,2013/10/13 09:55:11,382
213,2013/10/13 10:25:11,405
213,2013/10/13 10:55:11,507
213,2013/10/13 11:25:11,969
213,2013/10/13 11:55:11,558
213,2013/10/13 12:25:11,433
213,2013/10/13 12:55:51,825
213,2013/10/13 14:50:26,17
213,2013/10/13 15:20:26,688
213,2013/10/13 15:50:26,96
213,2013/10/13 16:20:26,161
213,2013/10/13 16:50:26,324
213,2013/10/13 17:20:26,999
213,2013/10/13 17:50:26,238
213,2013/10/13 18:20:26,969
213,2013/10/13 18:50:26,370
213,2013/10/13 19:20:26,126
213,2013/10/13 19:50:26,821
213,2013/10/13 20:20:26,25
213,2013/10/13 20:50:26,837
213,2013/10/13 21:20:26,468
213,2013/10/13 21:50:26,499
213,2013/10/13 22:20:26,243
213,2013/10/13 22:50:27,373
213,2013/12/16 00:00:00,965
213,2013/12/16 08:15:12,1005
213,2013/12/16 08:45:12,227
213,2013/12/16 09:15:12,584
213,2013/12/16 09:45:12,846
213,2013/12/16 10:15:12,348
214,2013/07/07 15:15:43,713
214,2013/07/07 15:45:43,936
214,2013/07/07 16:15:43,248
214,2013/07/07 16:45:43,560
214,2013/07/07 17:15:43,265
214,2013/07/07 17:45:43,428
214,2013/07/07 18:15:43,167
214,2013/07/07 18:45:43,194
214,2013/10/07 13:30:12,309
214,2013/10/07 14:00:12,994
214,2013/10/07 14:30:12,242
214,2013/10/07 15:00:12,155
214,2013/10/07 15:30:12,620
214,2013/10/07 16:00:12,99
214,2013/10/07 16:30:12,98
214,2013/10/07 17:00:12,363
214,2013/10/07 17:30:12,37
214,2013/10/07 19:05:12,749
214,2013/10/07 19:35:12,450
214,2013/10/07 20:05:12,157
214,2013/10/07 20:35:12,923
214,2013/10/13 00:00:00,257
214,2013/10/13 08:40:04,426
214,2013/10/13 09:10:04,979
214,2013/10/13 09:40:04,724
214,2013/10/13 10:10:04,266
214,2013/10/13 10:40:04,308
214,2013/10/13 11:10:04,911
214,2013/10/13 11:40:04,1016
214,2013/10/13 12:10:04,344
214,2013/10/13 12:40:04,765
214,2013/10/13 13:35:24,106
214,2013/10/13 14:40:05,327
214,2013/10/13 15:10:10,402
214,2013/10/13 15:40:15,681
215,2013/10/13 16:45:30,97
215,2013/10/13 17:15:30,458
215,2013/10/13 17:45:30,714
215,2013/10/13 18:15:30,495
215,2013/10/13 18:45:30,542
215,2013/10/13 19:15:30,576
215,2013/10/13 19:45:30,702
215,2013/10/13 20:15:30,643
215,2013/10/13 20:45:30,359
215,2013/10/13 21:15:30,86
215,2013/12/16 08:55:26,109
215,2013/12/16 09:25:26,637
215,2013/12/16 09:55:26,928
215,2013/12/16 10:25:26,296
215,2013/12/16 10:55:26,300
215,2013/12/16 11:25:26,366
215,2013/12/16 11:55:26,660
215,2013/12/16 12:25:26,988
215,2013/12/16 12:55:26,1012
215,2013/12/16 13:45:26,936
215,2013/12/16 14:15:26,650
215,2013/12/16 14:45:26,786
215,2013/12/16 15:15:26,365
215,2013/12/16 15:45:26,955
215,2013/12/16 16:15:26,767
215,2013/12/16 16:45:26,1005
215,2013/12/16 17:15:26,377
215,2013/12/16 17:45:26,347
215,2013/12/16 18:15:26,937
215,2013/12/16 18:45:26,221
215,2013/12/16 19:15:26,912
215,2013/12/22 00:00:00,396
215,2013/12/22 08:35:33,67
215,2013/12/22 09:05:33,535
215,2013/12/22 09:35:33,411
216,2013/10/13 14:10:12,21
216,2013/10/13 15:10:12,102
216,2013/10/13 15:40:14,1020
216,2013/10/13 16:10:16,877
216,2013/10/13 16:40:18,477
216,2013/10/13 17:10:21,1005
216,2013/10/13 17:40:23,686
216,2013/10/13 18:10:25,589
216,2013/10/13 18:50:31,683
216,2013/10/13 19:55:38,63
216,2013/10/13 20:25:58,945
216,2013/10/13 22:25:58,73
216,2013/12/16 00:00:00,371
216,2013/12/16 09:15:21,420
216,2013/12/16 09:45:21,199
216,2013/12/16 10:15:21,752
216,2013/12/16 10:45:21,446
216,2013/12/16 11:15:21,904
216,2013/12/16 11:45:21,1017
216,2013/12/16 12:15:21,372
216,2013/12/16 12:45:21,79
216,2013/12/16 13:15:21,519
216,2013/12/16 13:45:21,392
216,2013/12/16 14:15:21,399
216,2013/12/16 14:45:21,786
216,2013/12/16 15:15:21,835
216,2013/12/16 15:45:21,968
216,2013/12/16 16:15:21,869
216,2013/12/16 16:45:21,452
216,2013/12/16 17:15:21,215
216,2013/12/16 17:45:21,833
216,2013/12/16 18:15:21,695
216,2013/12/16 18:45:21,724
216,2013/12/16 20:05:21,705
216,2013/12/16 20:35:21,615
217,2013/10/13 07:15:00,514
217,2013/10/13 07:45:00,38
217,2013/10/13 08:15:00,800
217,2013/10/13 08:45:00,889
217,2013/10/13 09:15:00,253
217,2013/10/13 09:45:00,42
217,2013/10/13 10:15:00,636
217,2013/10/13 10:45:00,688
217,2013/10/13 11:15:00,159
217,2013/10/13 11:45:00,902
217,2013/10/13 12:15:00,733
217,2013/10/13 12:45:00,818
217,2013/10/13 13:15:00,1009
217,2013/10/13 13:45:00,926
217,2013/10/13 14:15:00,134
217,2013/10/13 14:45:00,638
217,2013/10/13 15:15:00,931
217,2013/10/13 16:05:27,898
217,2013/10/13 16:35:27,735
217,2013/10/13 17:05:27,613
217,2013/10/13 17:35:27,316
217,2013/10/13 18:05:27,116
217,2013/10/13 18:35:27,453
217,2013/10/13 19:05:27,891
217,2013/10/13 19:35:27,555
217,2013/10/13 20:05:27,999
217,2013/12/16 00:00:00,459
217,2013/12/16 08:25:36,829
217,2013/12/16 08:55:36,352
217,2013/12/16 09:25:36,375
217,2013/12/16 09:55:36,232
217,2013/12/16 10:25:36,963
217,2013/12/16 10:55:36,977
217,2013/12/16 11:25:36,902
217,2013/12/16 11:55:36,252
218,2013/07/07 15:40:33,493
218,2013/07/07 16:10:33,539
218,2013/07/07 16:40:33,258
218,2013/07/07 17:10:33,837
218,2013/07/07 17:40:33,78
218,2013/07/07 18:10:33,342
218,2013/07/07 18:40:33,242
218,2013/07/07 19:10:33,813
218,2013/07/07 20:50:35,186
218,2013/07/07 23:10:53,612
218,2013/07/07 23:40:53,898
218,2013/10/07 11:50:36,188
218,2013/10/07 12:20:36,715
218,2013/10/07 14:05:36,299
218,2013/10/07 14:35:37,655
218,2013/10/07 15:05:38,669
218,2013/10/07 15:35:39,661
218,2013/10/07 16:05:39,236
218,2013/10/07 16:35:40,902
218,2013/10/07 17:05:41,649
218,2013/10/07 17:35:42,121
218,2013/10/07 18:05:43,197
218,2013/10/07 18:35:44,954
218,2013/10/07 19:05:45,168
218,2013/10/07 19:35:46,889
218,2013/10/07 20:05:47,370
218,2013/10/07 20:35:48,490
218,2013/10/07 21:30:49,439
218,2013/12/16 00:00:00,177
218,2013/12/16 09:55:18,437
218,2013/12/16 10:25:18,709
218,2013/12/16 10:55:18,537
218,2013/12/16 11:25:18,65
218,2013/12/16 11:55:18,333
218,2013/12/16 12:25:18,918
219,2013/12/16 14:15:07,504
219,2013/12/16 14:45:08,934
219,2013/12/16 15:15:09,405
219,2013/12/16 15:45:10,212
219,2013/12/16 16:15:11,346
219,2013/12/16 16:45:12,951
219,2013/12/16 17:15:14,956
219,2013/12/16 17:45:15,857
219,2013/12/16 18:15:16,939
219,2013/12/16 20:05:17,191
219,2013/12/22 00:00:00,40
219,2013/12/22 01:40:21,191
219,2013/12/22 02:10:21,285
219,2013/12/22 02:40:21,134
219,2013/12/22 03:10:22,601
219,2013/12/22 03:40:22,392
219,2013/12/22 04:10:23,827
219,2013/12/22 04:40:23,145
219,2013/12/22 05:10:24,703
219,2013/12/22 05:40:24,205
219,2013/12/22 06:10:25,566
219,2013/12/22 06:40:25,322
219,2013/12/22 07:10:25,7
219,2013/12/22 07:40:26,192
219,2013/12/22 08:10:26,663
219,2013/12/22 08:40:27,483
219,2013/12/22 09:10:27,506
219,2013/12/22 09:40:28,134
219,2013/12/22 10:10:28,562
219,2013/12/22 10:40:29,1021
219,2013/12/22 11:10:29,827
219,2013/12/22 11:40:30,587
219,2013/12/22 12:10:30,999
219,2013/12/22 12:40:30,918
219,2013/12/22 13:10:31,589
220,2013/10/13 11:00:40,597
220,2013/10/13 11:35:11,482
220,2013/10/13 12:05:37,993
220,2013/10/13 13:35:37,23
220,2013/10/13 14:05:37,746
220,2013/12/16 00:00:00,945
220,2013/12/16 07:35:31,649
220,2013/12/16 08:05:31,950
220,2013/12/16 08:35:31,437
220,2013/12/16 09:05:31,65
220,2013/12/16 09:35:31,979
220,2013/12/16 10:05:31,59
220,2013/12/16 10:35:31,472
220,2013/12/16 11:05:31,436
220,2013/12/16 12:00:31,114
220,2013/12/16 12:30:31,977
220,2013/12/16 13:00:31,505
220,2013/12/16 13:30:31,957
220,2013/12/16 14:00:31,10
220,2013/12/16 14:30:31,234
220,2013/12/16 15:00:31,678
220,2013/12/16 15:30:31,887
220,2013/12/16 16:00:31,45
220,2013/12/16 16:30:31,687
220,2013/12/16 17:00:31,1021
220,2013/12/16 17:30:31,850
220,2013/12/16 18:00:31,336
220,2013/12/16 18:30:31,312
220,2013/12/16 19:00:31,430
220,2013/12/16 19:30:31,467
220,2013/12/16 20:00:31,114
220,2013/12/16 20:30:31,254
220,2013/12/16 21:00:31,118
220,2013/12/16 21:30:31,879
220,2013/12/16 22:00:31,564
221,2013/07/07 12:00:06,607
221,2013/07/07 12:30:06,336
221,2013/07/07 13:00:06,481
221,2013/07/07 13:30:06,722
221,2013/07/07 15:10:44,738
221,2013/07/07 15:40:56,294
221,2013/10/07 00:00:00,783
221,2013/10/07 09:50:25,204
221,2013/10/07 10:20:25,522
221,2013/10/07 10:50:25,846
221,2013/10/07 11:20:25,809
221,2013/10/07 11:50:25,611
221,2013/10/07 12:20:25,551
221,2013/10/07 12:50:25,614
221,2013/10/07 13:20:25,349
221,2013/10/07 19:55:56,19
221,2013/10/07 20:30:05,214
221,2013/10/07 22:15:13,110
221,2013/10/13 00:00:00,589
221,2013/10/13 08:25:42,802
221,2013/10/13 08:55:42,309
221,2013/10/13 09:25:42,294
221,2013/10/13 09:55:42,341
221,2013/10/13 10:25:42,381
221,2013/10/13 10:55:42,485
221,2013/10/13 11:25:42,722
221,2013/10/13 11:55:42,757
221,2013/10/13 12:25:42,592
221,2013/10/13 12:55:42,622
221,2013/10/13 14:45:46,924
221,2013/10/13 15:20:21,208
221,2013/10/13 16:20:21,991
221,2013/10/13 16:50:21,258
221,2013/10/13 17:20:21,549
221,2013/10/13 17:50:21,141
222,2013/10/13 11:05:06,524
222,2013/10/13 12:35:06,676
222,2013/10/13 13:05:13,793
222,2013/10/13 13:35:21,227
222,2013/10/13 14:05:29,243
222,2013/10/13 14:35:37,599
222,2013/10/13 16:10:37,673
222,2013/10/13 16:40:37,37
222,2013/12/16 00:00:00,869
222,2013/12/16 09:55:14,103
222,2013/12/16 10:25:21,499
222,2013/12/16 10:55:28,553
222,2013/12/16 11:25:35,375
222,2013/12/16 11:55:42,408
222,2013/12/16 13:00:43,522
222,2013/12/16 13:30:43,691
222,2013/12/16 14:00:43,920
222,2013/12/16 14:30:43,20
222,2013/12/16 15:00:43,251
222,2013/12/16 15:30:43,516
222,2013/12/16 16:00:43,259
222,2013/12/16 16:30:43,399
222,2013/12/16 17:00:43,1005
222,2013/12/16 17:30:43,7
222,2013/12/16 18:00:43,948
222,2013/12/16 18:30:43,667
222,2013/12/16 19:00:43,484
222,2013/12/16 19:30:43,448
222,2013/12/16 20:00:43,549
222,2013/12/16 20:30:43,260
222,2013/12/16 21:00:43,131
222,2013/12/16 21:30:43,615
222,2013/12/16 22:00:43,1012
222,2013/12/16 22:30:43,503
222,2013/12/16 23:00:43,670
223,2013/10/07 18:05:57,894
223,2013/10/07 18:35:57,397
223,2013/10/07 19:05:57,741
223,2013/10/07 20:05:57,168
223,2013/10/13 12:25:33,929
223,2013/10/13 12:55:33,596
223,2013/10/13 13:25:33,867
223,2013/10/13 13:55:33,712
223,2013/10/13 14:50:33,691
223,2013/10/13 15:20:33,868
223,2013/10/13 15:50:33,959
223,2013/10/13 16:20:33,425
223,2013/12/16 00:00:00,518
223,2013/12/16 08:05:01,856
223,2013/12/16 08:35:01,72
223,2013/12/16 09:05:01,790
223,2013/12/16 09:35:01,716
223,2013/12/16 10:05:01,620
223,2013/12/16 10:35:01,940
223,2013/12/16 11:05:01,809
223,2013/12/16 11:35:01,604
223,2013/12/16 12:05:01,895
223,2013/12/16 12:35:01,936
223,2013/12/16 13:05:01,968
223,2013/12/16 13:35:01,656
223,2013/12/16 14:05:01,104
223,2013/12/16 14:35:01,92
223,2013/12/16 15:05:01,94
223,2013/12/16 15:35:01,259
223,2013/12/16 16:05:01,958
223,2013/12/16 16:35:01,42
223,2013/12/16 17:05:01,864
223,2013/12/16 17:35:01,1005
223,2013/12/16 18:05:01,211
223,2013/12/16 18:35:01,697
224,2013/10/13 14:05:02,469
224,2013/10/13 14:35:04,802
224,2013/10/13 15:05:07,508
224,2013/10/13 15:35:09,519
224,2013/10/13 16:05:11,308
224,2013/12/16 00:00:00,774
224,2013/12/16 08:45:20,998
224,2013/12/16 09:15:20,712
224,2013/12/16 09:45:20,805
224,2013/12/16 10:15:20,67
224,2013/12/16 10:45:20,842
224,2013/12/16 11:15:20,794
224,2013/12/16 11:45:20,267
224,2013/12/16 12:15:20,779
224,2013/12/16 12:45:20,365
224,2013/12/16 13:15:20,655
224,2013/12/16 14:20:20,1009
224,2013/12/16 14:50:20,856
224,2013/12/16 15:20:20,510
224,2013/12/16 15:50:20,905
224,2013/12/16 16:20:20,279
224,2013/12/16 16:50:20,643
224,2013/12/16 17:20:20,559
224,2013/12/16 17:50:20,726
224,2013/12/16 18:20:20,925
224,2013/12/16 18:50:20,897
224,2013/12/16 19:20:20,950
224,2013/12/16 19:50:20,813
224,2013/12/16 20:20:20,518
224,2013/12/16 20:50:20,521
224,2013/12/16 21:20:20,359
224,2013/12/16 21:50:20,203
224,2013/12/16 22:20:20,677
224,2013/12/16 22:50:20,342
224,2013/12/16 23:20:20,546
225,2013/12/16 12:15:44,650
225,2013/12/16 12:45:44,312
225,2013/12/16 13:15:44,692
225,2013/12/16 13:45:44,600
225,2013/12/16 14:15:44,348
225,2013/12/16 14:45:44,457
225,2013/12/16 15:15:44,752
225,2013/12/16 15:45:44,254
225,2013/12/16 16:15:44,620
225,2013/12/16 16:45:44,215
225,2013/12/16 17:15:44,359
225,2013/12/16 17:45:44,79
225,2013/12/16 18:15:44,238
225,2013/12/16 18:45:44,54
225,2013/12/16 19:15:44,34
225,2013/12/16 19:45:44,296
225,2013/12/16 21:35:44,951
225,2013/12/16 22:05:44,726
225,2013/12/16 22:35:44,682
225,2013/12/16 23:05:44,549
225,2013/12/22 10:45:07,53
225,2013/12/22 11:15:07,88
225,2013/12/22 11:45:07,802
225,2013/12/22 12:15:07,303
225,2013/12/22 12:45:07,754
225,2013/12/22 13:15:07,41
225,2013/12/22 13:45:07,550
225,2013/12/22 14:15:07,615
225,2013/12/22 16:05:07,563
225,2013/12/22 16:35:07,371
225,2013/12/22 17:05:07,392
225,2013/12/22 17:35:07,199
225,2013/12/22 18:05:07,622
225,2013/12/22 18:35:07,209
225,2013/12/22 19:05:07,950
226,2013/10/07 09:55:04,56
226,2013/10/07 10:25:04,913
226,2013/10/07 10:55:04,129
226,2013/10/07 11:25:04,926
226,2013/10/07 11:55:04,397
226,2013/10/07 12:25:04,533
226,2013/10/07 13:55:04,928
226,2013/10/07 14:25:06,287
226,2013/10/07 14:55:08,727
226,2013/10/07 15:25:11,394
226,2013/10/07 15:55:13,78
226,2013/10/07 16:25:16,371
226,2013/10/07 16:55:18,83
226,2013/10/07 17:25:20,211
226,2013/10/07 17:55:23,438
226,2013/10/07 18:25:25,390
226,2013/10/07 18:55:28,533
226,2013/10/07 19:25:30,123
226,2013/10/07 21:15:32,401
226,2013/10/07 21:45:32,666
226,2013/10/07 22:15:32,360
226,2013/10/07 22:45:32,467
226,2013/10/07 23:15:33,844
226,2013/12/16 09:45:49,895
226,2013/12/16 10:15:49,306
226,2013/12/16 10:45:49,849
226,2013/12/16 11:15:49,379
226,2013/12/16 11:45:49,619
226,2013/12/16 12:15:49,108
226,2013/12/16 14:10:49,528
226,2013/12/16 14:40:50,28
226,2013/12/16 15:10:52,952
226,2013/12/16 15:40:53,578
226,2013/12/16 16:10:54,51
226,2013/12/16 16:40:56,97
227,2013/10/13 13:20:30,634
227,2013/10/13 13:50:30,666
227,2013/10/13 14:20:30,490
227,2013/10/13 14:50:30,830
227,2013/10/13 15:20:30,102
227,2013/10/13 15:50:30,288
227,2013/10/13 16:20:30,437
227,2013/10/13 16:50:30,374
227,2013/10/13 17:20:30,281
227,2013/10/13 17:50:30,17
227,2013/10/13 18:20:30,659
227,2013/10/13 18:50:30,867
227,2013/10/13 19:20:30,869
227,2013/10/13 19:50:30,197
227,2013/12/16 11:30:23,108
227,2013/12/16 12:00:23,839
227,2013/12/16 12:30:23,37
227,2013/12/16 13:00:23,913
227,2013/12/16 18:10:48,27
227,2013/12/16 19:30:27,231
227,2013/12/16 20:00:27,316
227,2013/12/16 20:30:27,83
227,2013/12/16 21:00:27,441
227,2013/12/22 10:45:27,846
227,2013/12/22 11:15:27,1018
227,2013/12/22 11:50:13,239
227,2013/12/22 13:20:13,239
227,2013/12/22 13:50:21,287
227,2013/12/22 14:20:30,152
227,2013/12/22 14:50:38,854
227,2013/12/22 15:20:46,734
227,2013/12/22 15:50:55,307
227,2013/12/22 17:40:00,960
227,2013/12/22 18:10:03,346
227,2013/12/22 18:40:05,742
228,2013/07/07 13:30:47,538
228,2013/07/07 14:00:47,387
228,2013/07/07 14:55:47,177
228,2013/07/07 15:25:47,393
228,2013/07/07 15:55:47,721
228,2013/07/07 16:25:47,645
228,2013/07/07 16:55:47,480
228,2013/07/07 17:25:47,643
228,2013/07/07 17:55:47,597
228,2013/07/07 18:25:47,35
228,2013/07/07 18:55:47,490
228,2013/12/16 00:00:00,530
228,2013/12/16 07:50:10,285
228,2013/12/16 08:20:10,683
228,2013/12/16 08:50:10,462
228,2013/12/16 09:20:10,761
228,2013/12/16 09:50:10,932
228,2013/12/16 10:20:10,811
228,2013/12/16 10:50:10,42
228,2013/12/16 11:20:10,573
228,2013/12/16 11:50:10,691
228,2013/12/16 12:20:10,795
228,2013/12/16 12:50:10,977
228,2013/12/16 13:20:10,201
228,2013/12/16 13:50:10,577
228,2013/12/16 14:20:10,644
228,2013/12/16 14:50:10,940
228,2013/12/16 15:20:10,313
228,2013/12/16 15:50:10,223
228,2013/12/16 16:20:10,280
228,2013/12/16 16:50:10,446
228,2013/12/16 17:20:10,304
228,2013/12/16 17:50:10,450
228,2013/12/16 18:20:10,573
228,2013/12/16 18:50:31,243
229,2013/10/07 12:20:35,217
229,2013/10/07 13:55:35,193
229,2013/10/07 14:25:35,746
229,2013/10/07 14:55:35,969
229,2013/10/13 12:00:30,399
229,2013/10/13 12:30:54,335
229,2013/10/13 14:10:13,342
229,2013/10/13 14:40:18,743
229,2013/10/13 15:10:22,678
229,2013/10/13 15:40:26,516
229,2013/10/13 16:10:31,333
229,2013/10/13 16:40:35,133
229,2013/10/13 17:10:39,421
229,2013/10/13 17:40:43,819
229,2013/10/13 20:05:47,925
229,2013/12/16 10:05:07,117
229,2013/12/16 10:35:07,329
229,2013/12/16 11:05:07,907
229,2013/12/16 11:35:07,147
229,2013/12/16 12:05:07,316
229,2013/12/16 12:35:07,154
229,2013/12/16 14:10:07,666
229,2013/12/16 14:40:09,992
229,2013/12/16 15:10:11,302
229,2013/12/16 15:40:13,810
229,2013/12/16 16:10:15,522
229,2013/12/16 16:40:17,985
229,2013/12/16 17:10:19,812
229,2013/12/16 17:40:21,922
229,2013/12/16 18:10:22,441
229,2013/12/16 18:40:24,226
229,2013/12/16 19:10:26,233
229,2013/12/16 19:40:28,457
229,2013/12/16 20:10:30,178
229,2013/12/16 20:40:32,844
230,2013/10/13 03:50:45,200
230,2013/10/13 04:20:47,961
230,2013/10/13 04:50:49,684
230,2013/10/13 05:20:52,16
230,2013/10/13 05:50:54,885
230,2013/10/13 06:20:56,703
230,2013/10/13 06:50:59,599
230,2013/10/13 07:25:01,736
230,2013/10/13 07:55:04,219
230,2013/10/13 08:25:47,594
230,2013/10/13 09:35:12,825
230,2013/10/13 10:05:22,4
230,2013/10/13 10:35:32,87
230,2013/10/13 11:05:43,855
230,2013/10/13 11:35:53,613
230,2013/10/13 12:10:04,518
230,2013/10/13 12:40:45,213
230,2013/10/13 13:55:06,264
230,2013/10/13 14:25:09,887
230,2013/10/13 14:55:13,400
230,2013/10/13 15:25:16,15
230,2013/10/13 15:55:20,913
230,2013/10/13 16:25:23,165
230,2013/10/13 16:55:27,837
230,2013/10/13 17:25:30,897
230,2013/10/13 17:55:33,470
230,2013/10/13 18:25:37,592
230,2013/10/13 18:55:40,515
230,2013/10/13 19:25:44,620
230,2013/10/13 19:55:47,868
230,2013/10/13 20:25:51,250
230,2013/10/13 20:55:54,899
230,2013/10/13 21:25:57,559
230,2013/10/13 22:00:01,70
230,2013/10/13 22:50:24,191
231,2013/10/07 19:30:38,781
231,2013/10/07 20:00:38,658
231,2013/10/07 20:30:38,267
231,2013/10/07 21:00:38,955
231,2013/10/07 21:30:38,660
231,2013/10/07 22:00:38,712
231,2013/10/07 22:30:38,204
231,2013/10/07 23:00:38,135
231,2013/10/07 23:30:38,80
231,2013/10/13 12:35:30,838
231,2013/10/13 13:10:49,502
231,2013/10/13 14:25:51,160
231,2013/10/13 14:55:51,603
231,2013/10/13 15:25:51,242
231,2013/10/13 15:55:51,86
231,2013/10/13 16:25:51,718
231,2013/10/13 16:55:51,917
231,2013/12/16 12:40:19,693
231,2013/12/16 13:10:19,141
231,2013/12/16 14:40:19,982
231,2013/12/22 00:00:00,967
231,2013/12/22 07:30:34,565
231,2013/12/22 08:00:34,515
231,2013/12/22 08:30:34,597
231,2013/12/22 09:00:34,507
231,2013/12/22 09:30:34,679
231,2013/12/22 10:00:34,547
231,2013/12/22 10:30:34,526
231,2013/12/22 11:00:34,673
231,2013/12/22 11:55:27,382
231,2013/12/22 13:50:04,184
231,2013/12/22 14:20:04,404
231,2013/12/22 14:50:04,581
231,2013/12/22 15:20:05,365
231,2013/12/22 15:50:05,182
232,2013/10/13 10:05:44,905
232,2013/10/13 10:35:44,582
232,2013/10/13 11:05:44,658
232,2013/10/13 12:15:44,861
232,2013/10/13 17:20:36,661
232,2013/10/13 17:50:36,618
232,2013/10/13 18:20:36,366
232,2013/10/13 18:50:36,954
232,2013/10/13 19:20:36,320
232,2013/10/13 19:50:36,288
232,2013/10/13 20:20:36,363
232,2013/10/13 20:50:36,343
232,2013/10/13 21:20:36,236
232,2013/10/13 21:50:36,970
232,2013/10/13 22:20:36,357
232,2013/10/13 22:50:36,298
232,2013/10/13 23:20:37,211
232,2013/12/16 00:00:00,315
232,2013/12/16 09:25:21,865
232,2013/12/16 10:10:21,910
232,2013/12/16 10:40:21,566
232,2013/12/16 11:10:21,190
232,2013/12/16 11:40:21,860
232,2013/12/16 12:10:21,379
232,2013/12/16 12:40:21,90
